Dates,SP5,SP10,Price,LAST,MA5RANK,MA10RANK
03/07/06,1,1,1280.189941,61.0887,1,1
05/07/06,0.96,0.77,1270.910034,58.4677,0.95,0.82
06/07/06,0.47,0.94,1274.079956,58.4677,0.53,0.87
07/07/06,0.34,0.81,1265.47998,56.0484,0.3,0.77
10/07/06,0.2,0.71,1267.339966,55.0403,0.16,0.6
11/07/06,0.51,0.99,1272.430054,57.2581,0.44,0.93
12/07/06,0.15,0.65,1258.599976,53.629,0.19,0.64
13/07/06,0.13,0.1,1242.280029,47.5806,0.06,0.08
14/07/06,0.03,0.08,1236.199951,46.7742,0.08,0.07
17/07/06,0,0.07,1234.48999,45.9677,0.01,0.04
18/07/06,0.16,0.09,1236.859985,46.1694,0.13,0.08
19/07/06,0.86,0.26,1259.810059,52.621,0.89,0.24
20/07/06,0.81,0.21,1249.130005,48.9919,0.75,0.21
21/07/06,0.68,0.15,1240.290039,45.5645,0.54,0.14
24/07/06,0.95,0.34,1260.910034,50.6048,0.82,0.24
25/07/06,0.72,0.7,1268.880005,53.0242,0.61,0.6
26/07/06,0.87,0.92,1268.400024,52.4194,0.77,0.86
27/07/06,0.92,0.93,1263.199951,50.2016,0.85,0.79
28/07/06,0.83,1,1278.550049,54.8387,0.8,0.97
31/07/06,0.65,0.98,1276.660034,54.8387,0.67,0.96
01/08/06,0.52,0.66,1270.920044,53.2389,0.61,0.61
02/08/06,0.79,0.91,1277.410034,55.4656,0.91,0.91
03/08/06,0.5,0.98,1280.27002,55.4656,0.59,0.99
04/08/06,0.53,0.74,1279.359985,55.2632,0.58,0.81
07/08/06,0.61,0.57,1275.77002,54.0486,0.6,0.59
08/08/06,0.33,0.52,1271.47998,53.0364,0.3,0.57
09/08/06,0.2,0.52,1265.949951,51.6194,0.23,0.64
10/08/06,0.29,0.36,1271.810059,52.834,0.32,0.41
11/08/06,0.28,0.34,1266.73999,51.0121,0.29,0.32
14/08/06,0.4,0.44,1268.209961,50.6073,0.34,0.39
15/08/06,0.89,0.65,1285.579956,54.8583,0.77,0.54
16/08/06,0.95,0.73,1295.430054,58.0972,0.93,0.75
17/08/06,0.99,0.79,1297.47998,57.4899,0.98,0.74
18/08/06,0.99,0.9,1302.300049,58.7045,0.99,0.86
21/08/06,0.74,0.88,1297.52002,56.7677,0.66,0.83
22/08/06,0.55,0.95,1298.819946,56.5657,0.41,0.89
23/08/06,0.37,0.81,1292.98999,55.5556,0.37,0.73
24/08/06,0.31,0.93,1296.060059,56.1616,0.32,0.89
25/08/06,0.41,0.89,1295.089966,54.5455,0.36,0.81
28/08/06,0.54,0.69,1301.780029,55.7576,0.48,0.58
29/08/06,0.71,0.59,1304.280029,55.9596,0.57,0.42
30/08/06,0.68,0.57,1305.369995,55.3535,0.48,0.43
31/08/06,0.66,0.47,1303.819946,57.3737,0.72,0.47
01/09/06,0.67,0.65,1311.01001,59.1919,0.75,0.69
05/09/06,0.65,0.65,1313.25,60.404,0.83,0.8
06/09/06,0.33,0.53,1300.26001,57.1717,0.64,0.62
07/09/06,0.24,0.4,1294.02002,54.5455,0.27,0.42
08/09/06,0.23,0.5,1298.920044,56.1616,0.25,0.61
11/09/06,0.2,0.38,1299.540039,56.9697,0.23,0.56
12/09/06,0.77,0.56,1313,61.4141,0.79,0.9
13/09/06,0.93,0.62,1318.069946,64.0404,0.99,0.96
14/09/06,0.84,0.61,1316.280029,63.2323,0.97,0.89
15/09/06,0.9,0.55,1319.660034,64.0404,0.96,0.83
18/09/06,0.63,0.54,1321.180054,64.4444,0.7,0.77
19/09/06,0.41,0.71,1317.640015,63.0303,0.44,0.88
20/09/06,0.64,0.94,1325.180054,64.9194,0.61,0.99
21/09/06,0.39,0.76,1318.030029,63.1048,0.43,0.9
22/09/06,0.28,0.68,1314.780029,62.2984,0.34,0.84
25/09/06,0.62,0.64,1326.369995,64.9194,0.63,0.67
26/09/06,0.71,0.73,1336.349976,67.3387,0.68,0.64
27/09/06,0.86,0.77,1336.589966,67.3387,0.76,0.73
28/09/06,0.95,0.75,1338.880005,68.5484,0.93,0.74
29/09/06,0.67,0.65,1335.849976,67.7419,0.68,0.61
02/10/06,0.34,0.64,1331.319946,66.0606,0.4,0.61
03/10/06,0.4,0.55,1334.109985,66.6667,0.46,0.54
04/10/06,0.73,0.94,1350.199951,70.9091,0.67,0.92
05/10/06,0.82,0.96,1353.219971,71.7742,0.75,0.97
06/10/06,0.85,0.8,1349.589966,70.1613,0.76,0.8
09/10/06,0.79,0.61,1350.660034,70.9677,0.79,0.63
10/10/06,0.46,0.67,1353.420044,70.7661,0.44,0.59
11/10/06,0.32,0.52,1349.949951,69.7581,0.3,0.42
12/10/06,0.75,0.86,1362.829956,74.3952,0.75,0.87
13/10/06,0.77,0.95,1365.619995,74.3952,0.69,0.92
16/10/06,0.77,0.95,1369.060059,75.2016,0.8,0.92
17/10/06,0.73,0.56,1364.050049,73.9919,0.73,0.53
18/10/06,0.42,0.5,1365.800049,74.5968,0.42,0.51
19/10/06,0.37,0.64,1366.959961,73.9919,0.39,0.62
20/10/06,0.34,0.65,1368.599976,72.379,0.19,0.39
23/10/06,0.72,0.77,1377.02002,74.5968,0.49,0.62
24/10/06,0.68,0.85,1377.380005,73.9919,0.4,0.67
25/10/06,0.77,0.71,1382.219971,74.7984,0.52,0.31
26/10/06,0.9,0.76,1389.079956,76.6129,0.75,0.44
27/10/06,0.35,0.36,1377.339966,74.3952,0.42,0.28
30/10/06,0.36,0.52,1377.930054,74.1936,0.45,0.3
31/10/06,0.25,0.43,1377.939941,74.1936,0.38,0.29
01/11/06,0.07,0.23,1367.810059,72.7823,0.11,0.25
02/11/06,0.13,0.22,1367.339966,73.1855,0.29,0.33
03/11/06,0.09,0.12,1364.300049,71.7742,0.19,0.16
06/11/06,0.4,0.24,1379.780029,73.9919,0.4,0.28
07/11/06,0.75,0.21,1382.839966,73.9919,0.54,0.23
08/11/06,0.84,0.16,1385.719971,75.4032,0.61,0.21
09/11/06,0.71,0.22,1378.329956,73.7903,0.6,0.25
10/11/06,0.36,0.25,1380.900024,74.3952,0.47,0.28
13/11/06,0.39,0.27,1384.420044,75.8065,0.57,0.4
14/11/06,0.5,0.77,1393.219971,77.8226,0.66,0.77
15/11/06,0.82,0.87,1396.569946,79.4355,0.91,0.84
16/11/06,0.85,0.95,1399.76001,79.4355,0.87,0.89
17/11/06,0.76,0.72,1401.199951,79.0323,0.68,0.76
20/11/06,0.47,0.59,1400.5,78.629,0.48,0.68
21/11/06,0.47,0.57,1402.810059,78.629,0.31,0.51
22/11/06,0.48,0.84,1406.089966,80.2419,0.49,0.85
24/11/06,0.3,0.69,1400.949951,79.6371,0.47,0.78
27/11/06,0.05,0.13,1381.959961,75.8065,0.13,0.24
28/11/06,0.06,0.11,1386.719971,75.4032,0.09,0.11
29/11/06,0.17,0.24,1399.47998,79.0323,0.28,0.24
30/11/06,0.31,0.2,1400.630005,79.596,0.41,0.28
01/12/06,0.74,0.12,1396.709961,79.3939,0.76,0.31
04/12/06,0.93,0.37,1409.119995,81.0101,0.93,0.48
05/12/06,0.76,0.44,1414.76001,82.4242,0.71,0.62
06/12/06,0.64,0.29,1412.900024,82.0202,0.65,0.44
07/12/06,0.58,0.27,1407.290039,81.0101,0.52,0.37
08/12/06,0.3,0.87,1409.839966,81.8182,0.48,0.85
11/12/06,0.23,0.8,1413.040039,82.4242,0.36,0.9
12/12/06,0.25,0.42,1411.560059,81.6162,0.3,0.46
13/12/06,0.45,0.44,1413.209961,81.6162,0.45,0.41
14/12/06,0.79,0.88,1425.48999,83.2323,0.54,0.63
15/12/06,0.7,0.62,1427.089966,83.0303,0.44,0.39
18/12/06,0.6,0.27,1422.47998,82.4242,0.5,0.17
19/12/06,0.67,0.45,1425.550049,81.8182,0.39,0.17
20/12/06,0.23,0.58,1423.530029,82.4242,0.26,0.35
21/12/06,0.1,0.32,1418.300049,80.202,0.06,0.07
22/12/06,0.07,0.08,1410.76001,78.1818,0,0
26/12/06,0.12,0.23,1416.900024,78.9899,0.07,0.04
27/12/06,0.45,0.51,1426.839966,81.3765,0.25,0.2
28/12/06,0.5,0.12,1424.72998,80.7692,0.47,0.05
29/12/06,0.52,0.02,1418.300049,78.9474,0.52,0.01
03/01/07,0.32,0.05,1416.599976,78.8618,0.39,0.03
04/01/07,0.12,0.03,1418.339966,78.499,0.06,0.04
05/01/07,0.03,0,1409.709961,78.0933,0.12,0
08/01/07,0.16,0.06,1412.839966,78.2961,0.31,0.12
09/01/07,0.19,0.19,1412.109985,79.3103,0.46,0.35
10/01/07,0.22,0.12,1414.849976,80.1217,0.61,0.35
11/01/07,0.77,0.09,1423.819946,80.7302,0.73,0.19
12/01/07,0.89,0.28,1430.72998,83.3671,0.93,0.53
16/01/07,0.95,0.54,1431.900024,82.9615,0.82,0.71
17/01/07,0.84,0.59,1430.619995,82.7586,0.72,0.69
18/01/07,0.42,0.36,1426.369995,82.7586,0.66,0.75
19/01/07,0.34,0.8,1430.5,83.1643,0.33,0.8
22/01/07,0.1,0.44,1422.949951,82.3529,0.28,0.72
23/01/07,0.23,0.66,1427.98999,83.9757,0.57,0.77
24/01/07,0.72,0.86,1440.130005,84.5842,0.63,0.74
25/01/07,0.15,0.17,1423.900024,82.1501,0.19,0.4
26/01/07,0.3,0.03,1422.180054,81.9473,0.29,0.12
29/01/07,0.14,0.02,1420.619995,82.3529,0.15,0.18
30/01/07,0.08,0.17,1428.819946,83.57,0.2,0.33
31/01/07,0.76,0.47,1438.23999,85.3955,0.79,0.53
01/02/07,0.98,0.65,1445.939941,85.9756,0.83,0.53
02/02/07,1,0.87,1448.390015,86.4097,0.84,0.69
05/02/07,0.87,0.74,1446.98999,86.4097,0.74,0.48
06/02/07,0.57,0.33,1448,87.2211,0.62,0.51
07/02/07,0.46,0.87,1450.02002,87.0183,0.54,0.79
08/02/07,0.35,0.87,1448.310059,87.4239,0.54,0.86
09/02/07,0.09,0.67,1438.060059,86.4097,0.37,0.69
12/02/07,0.04,0.27,1433.369995,85.1927,0.11,0.41
13/02/07,0.18,0.3,1444.26001,86.2069,0.22,0.33
14/02/07,0.54,0.41,1455.300049,87.6268,0.43,0.43
15/02/07,0.93,0.38,1456.810059,87.8296,0.62,0.4
16/02/07,0.96,0.4,1455.540039,88.0325,0.79,0.44
20/02/07,0.79,0.46,1459.680054,88.2591,0.69,0.34
21/02/07,0.43,0.34,1457.630005,88.4615,0.55,0.43
22/02/07,0.31,0.38,1456.380005,89.4737,0.64,0.52
23/02/07,0.21,0.56,1451.189941,90.8907,0.8,0.8
26/02/07,0.08,0.67,1449.369995,90.081,0.66,0.84
27/02/07,0,0,1399.040039,81.7814,0,0
28/02/07,0.01,0,1406.819946,83.4008,0.01,0.03
01/03/07,0.02,0,1403.170044,81.5789,0,0
02/03/07,0,0,1387.170044,76.9231,0,0
05/03/07,0.04,0,1374.119995,70.8502,0.01,0
06/03/07,0.12,0.02,1395.410034,76.3158,0.03,0.01
07/03/07,0.14,0.02,1391.969971,75.9109,0.06,0.01
08/03/07,0.78,0.05,1401.890015,79.1498,0.77,0.03
09/03/07,1,0.07,1402.839966,78.9474,1,0.04
12/03/07,0.66,0.43,1406.599976,78.9474,0.79,0.14
13/03/07,0.1,0.09,1377.949951,69.6356,0.05,0.01
14/03/07,0.09,0.1,1387.170044,72.4696,0.04,0.07
15/03/07,0.17,0.39,1392.280029,75.3036,0.11,0.22
16/03/07,0.06,0.66,1386.949951,72.4696,0.06,0.57
19/03/07,0.98,0.45,1402.060059,77.3279,0.99,0.47
20/03/07,0.97,0.81,1410.939941,77.5304,0.95,0.58
21/03/07,1,0.99,1435.040039,83.1984,0.99,0.79
22/03/07,1,0.98,1434.540039,81.9473,1,0.74
23/03/07,0.98,0.97,1436.109985,82.7935,0.94,0.77
26/03/07,0.95,1,1437.5,82.1862,0.9,1
27/03/07,0.29,0.99,1428.609985,80.5668,0.19,0.99
28/03/07,0.08,0.84,1417.22998,78.1376,0.12,0.7
29/03/07,0.15,0.98,1422.530029,77.7328,0.1,0.92
30/03/07,0.08,0.77,1420.859985,77.7328,0.11,0.39
02/04/07,0.35,0.66,1424.550049,77.3279,0.15,0.32
03/04/07,0.89,0.33,1437.77002,80.5668,0.76,0.17
04/04/07,0.81,0.36,1439.369995,80.7692,0.82,0.26
05/04/07,0.91,0.46,1443.76001,81.7814,0.88,0.27
09/04/07,0.87,0.43,1444.609985,81.7814,0.89,0.3
10/04/07,0.64,0.79,1448.390015,81.4141,0.55,0.42
11/04/07,0.41,0.82,1438.869995,79.1919,0.25,0.44
12/04/07,0.52,0.83,1447.800049,80.404,0.26,0.67
13/04/07,0.61,0.95,1452.849976,80.404,0.26,0.67
16/04/07,0.86,0.99,1468.329956,84.8485,0.84,0.97
17/04/07,0.97,0.96,1471.47998,85.0505,0.96,0.85
18/04/07,0.93,0.94,1472.5,86.6667,0.96,0.94
19/04/07,0.79,0.87,1470.72998,86.6667,0.95,0.88
20/04/07,0.77,0.97,1484.349976,86.8687,0.67,0.9
23/04/07,0.59,0.92,1480.930054,86.4646,0.59,0.89
24/04/07,0.57,0.98,1480.410034,86.8687,0.43,0.98
25/04/07,0.92,0.99,1495.420044,87.8788,0.56,0.96
26/04/07,0.59,0.95,1494.25,87.6768,0.5,0.95
27/04/07,0.65,0.79,1494.069946,87.0707,0.45,0.58
30/04/07,0.44,0.5,1482.369995,85.0505,0.22,0.32
01/05/07,0.19,0.61,1486.300049,84.8485,0.16,0.21
02/05/07,0.45,0.75,1495.920044,85.4545,0.22,0.25
03/05/07,0.58,0.67,1502.390015,86.6667,0.37,0.33
04/05/07,0.88,0.73,1505.619995,85.8871,0.56,0.3
07/05/07,0.87,0.85,1509.47998,86.2903,0.65,0.3
08/05/07,0.64,0.5,1507.719971,85.4839,0.43,0.2
09/05/07,0.6,0.67,1512.579956,86.2903,0.39,0.26
10/05/07,0.11,0.19,1491.469971,83.0645,0.2,0.14
11/05/07,0.34,0.73,1505.849976,85.0806,0.3,0.42
14/05/07,0.31,0.63,1503.150024,83.871,0.27,0.31
15/05/07,0.16,0.3,1501.189941,82.4597,0.13,0.17
16/05/07,0.85,0.49,1514.140015,84.6774,0.65,0.23
17/05/07,0.54,0.36,1512.75,82.8629,0.25,0.17
18/05/07,0.79,0.55,1522.75,84.0726,0.47,0.24
21/05/07,0.9,0.64,1525.099976,82.8629,0.49,0.22
22/05/07,0.6,0.47,1524.119995,84.879,0.45,0.3
23/05/07,0.57,0.86,1522.280029,83.2661,0.48,0.45
24/05/07,0.08,0.25,1507.51001,79.4355,0.11,0.09
25/05/07,0.21,0.51,1515.72998,80.6452,0.24,0.17
29/05/07,0.29,0.62,1518.109985,81.8548,0.18,0.37
30/05/07,0.53,0.6,1530.22998,83.6694,0.51,0.33
31/05/07,0.85,0.64,1530.619995,83.2661,0.85,0.45
01/06/07,0.81,0.51,1536.339966,84.6774,0.86,0.46
04/06/07,0.81,0.55,1539.180054,86.2903,0.88,0.73
05/06/07,0.4,0.27,1530.949951,83.0645,0.36,0.23
06/06/07,0.14,0.13,1517.380005,80.4436,0.2,0.17
07/06/07,0.04,0.1,1490.719971,72.9839,0.01,0.08
08/06/07,0.05,0.14,1507.670044,77.4194,0.04,0.14
11/06/07,0.07,0.13,1509.119995,77.4194,0.12,0.11
12/06/07,0.07,0.09,1493,73.5887,0.06,0.07
13/06/07,0.93,0.13,1515.670044,77.8226,0.91,0.12
14/06/07,0.68,0.14,1522.969971,77.621,0.47,0.09
15/06/07,0.88,0.19,1532.910034,79.6371,0.73,0.1
18/06/07,0.98,0.24,1531.050049,79.6371,0.94,0.19
19/06/07,0.7,0.61,1533.699951,78.8306,0.59,0.34
20/06/07,0.25,0.73,1512.839966,74.5968,0.23,0.64
21/06/07,0.23,0.56,1522.189941,74.3952,0.14,0.23
22/06/07,0.06,0.17,1502.560059,71.9758,0.05,0.14
25/06/07,0.05,0.25,1497.73999,71.371,0.06,0.31
26/06/07,0.11,0.11,1492.890015,69.9597,0.18,0.09
27/06/07,0.15,0.13,1506.339966,73.5887,0.42,0.2
28/06/07,0.47,0.11,1505.709961,73.9919,0.72,0.14
29/06/07,0.5,0.11,1503.349976,71.1694,0.46,0.09
02/07/07,0.93,0.18,1519.430054,74.8479,0.9,0.24
03/07/07,0.72,0.5,1524.869995,74.8479,0.65,0.59
05/07/07,0.74,0.29,1525.400024,75.0507,0.63,0.63
06/07/07,0.94,0.83,1530.439941,75.6592,0.87,0.84
09/07/07,0.61,0.92,1531.849976,74.0891,0.42,0.8
10/07/07,0.17,0.65,1510.119995,68.6235,0.13,0.45
11/07/07,0.32,0.5,1518.76001,70.4453,0.21,0.28
12/07/07,0.68,0.97,1547.699951,74.2915,0.41,0.62
13/07/07,0.78,0.99,1552.5,74.4939,0.57,0.82
16/07/07,0.98,0.82,1549.52002,74.2915,0.92,0.55
17/07/07,0.94,0.72,1549.369995,72.4696,0.73,0.37
18/07/07,0.39,0.68,1546.170044,72.6721,0.37,0.37
19/07/07,0.4,0.7,1553.079956,73.0769,0.4,0.36
20/07/07,0.16,0.28,1534.099976,68.8259,0.17,0.19
23/07/07,0.31,0.83,1541.569946,69.8381,0.33,0.74
24/07/07,0.04,0.2,1511.040039,63.9676,0.05,0.13
25/07/07,0.04,0.07,1518.089966,63.7652,0.03,0.07
26/07/07,0,0.01,1482.660034,53.8462,0,0
27/07/07,0,0,1458.949951,48.1781,0,0
30/07/07,0.03,0.01,1473.910034,53.6437,0.03,0.02
31/07/07,0.01,0,1455.27002,48.7854,0.01,0.01
01/08/07,0.15,0.02,1465.810059,51.417,0.34,0.02
02/08/07,0.63,0.05,1472.199951,53.0364,0.89,0.05
03/08/07,0.04,0,1433.060059,43.3198,0.04,0
06/08/07,0.6,0.07,1467.670044,51.417,0.78,0.07
07/08/07,0.58,0.08,1476.709961,52.6316,0.68,0.08
08/08/07,0.9,0.53,1497.48999,53.6437,0.61,0.59
09/08/07,0.72,0.24,1453.089966,45.9514,0.77,0.4
10/08/07,0.22,0.14,1453.640015,46.5587,0.17,0.13
13/08/07,0.12,0.28,1452.920044,46.9636,0.13,0.45
14/08/07,0.01,0.09,1426.540039,39.6761,0.03,0.08
15/08/07,0.04,0.06,1406.699951,34.8178,0.05,0.06
16/08/07,0.06,0.16,1411.27002,34.413,0.04,0.13
17/08/07,0.35,0.17,1445.939941,42.5101,0.25,0.13
20/08/07,0.74,0.12,1445.550049,43.1174,0.86,0.13
21/08/07,1,0.08,1447.119995,44.332,1,0.14
22/08/07,1,0.48,1464.069946,50,1,0.91
23/08/07,0.66,0.47,1462.5,48.583,0.96,0.83
24/08/07,0.96,0.82,1479.369995,51.0121,0.98,0.9
